"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.26133033826405558e+01, 1.71660458128010347e-04, 2.31816244087348977e+01, 5.77701919683477616e-01,-1.83431725689329361e-04, 3.07593694760379594e-06
 2.27204610725673533e+01, 1.71784940258884580e-04, 2.23752722938581456e+01, 5.77700756740117560e-01,-1.82845911912703988e-04, 3.07512548068786582e-06
 2.28276187624941507e+01, 1.71914835428131385e-04, 2.15771184952850312e+01, 5.77699121965661866e-01,-1.82233623209665529e-04, 3.07429167711780971e-06
 2.29347764524209481e+01, 1.72050207716054922e-04, 2.07897603711380299e+01, 5.77696955915666166e-01,-1.81594420816583087e-04, 3.07344044743663908e-06
 2.30419341423477455e+01, 1.72191043331868697e-04, 2.00154757698282708e+01, 5.77694195072522065e-01,-1.80928222445684770e-04, 3.07257073601900420e-06
 2.31490918322745429e+01, 1.72337377422097373e-04, 1.92561658615543969e+01, 5.77690771509785761e-01,-1.80234706770018957e-04, 3.07167610205976080e-06
 2.32562495222013403e+01, 1.72489287918979709e-04, 1.85136764408881440e+01, 5.77686611907179182e-01,-1.79513340028802844e-04, 3.07076263191156623e-06
 2.33634072121281378e+01, 1.72646720149747385e-04, 1.77893045319560379e+01, 5.77681638373776729e-01,-1.78764201619525530e-04, 3.06983709467538078e-06
 2.34705649020549352e+01, 1.72809600797617987e-04, 1.70836650300472286e+01, 5.77675769382101079e-01,-1.77987451224479712e-04, 3.06888723570240199e-06
 2.35777225919817326e+01, 1.72978027919988000e-04, 1.63975542736812656e+01, 5.77668917695007833e-01,-1.77182431089739547e-04, 3.06791147031640046e-06
 2.36848802819085300e+01, 1.73151974819467385e-04, 1.57320517878865918e+01, 5.77660989986727436e-01,-1.76349057544969564e-04, 3.06693199049697204e-06
 2.37920379718353274e+01, 1.73331177723237803e-04, 1.50876638404456234e+01, 5.77651890664992784e-01,-1.75488358560279921e-04, 3.06594001163896071e-06
 2.38991956617621248e+01, 1.73515703149854702e-04, 1.44643408443383965e+01, 5.77641520371238171e-01,-1.74599800056762376e-04, 3.06490509660766687e-06
 2.40063533516889223e+01, 1.73705798837263636e-04, 1.38621922939087003e+01, 5.77629770239174722e-01,-1.73681974234787400e-04, 3.06386088128662820e-06
 2.41135110416157197e+01, 1.73900991863646417e-04, 1.32813949210816240e+01, 5.77616528251490902e-01,-1.72736863876344992e-04, 3.06284401073172626e-06
 2.42206687315425171e+01, 1.74100865392560594e-04, 1.27218014568090805e+01, 5.77601686837748485e-01,-1.71766199159104879e-04, 3.06177727934011201e-06
 2.43278264214693145e+01, 1.74305878290982049e-04, 1.21831875405067418e+01, 5.77585135104404790e-01,-1.70767571614741787e-04, 3.06067607544894727e-06
 2.44349841113961119e+01, 1.74516299644992081e-04, 1.16652870664480943e+01, 5.77566748099333727e-01,-1.69739437886242642e-04, 3.05958525034205601e-06
 2.45421418013229093e+01, 1.74731659871536581e-04, 1.11677491785671883e+01, 5.77546390821988664e-01,-1.68683725141196449e-04, 3.05848208987611303e-06
 2.46492994912497068e+01, 1.74951623018834831e-04, 1.06901311623393838e+01, 5.77523928838660439e-01,-1.67601733756077786e-04, 3.05735234270309141e-06
 2.47564571811765042e+01, 1.75176214177241756e-04, 1.02319343139831247e+01, 5.77499231487578091e-01,-1.66493064842941949e-04, 3.05621898515588138e-06
 2.48636148711033016e+01, 1.75405379488024533e-04, 9.79263240901686594e+00, 5.77472167742483333e-01,-1.65357691911811763e-04, 3.05507656272463593e-06
 2.49707725610300990e+01, 1.75639057813242207e-04, 9.37167410532470235e+00, 5.77442600830577746e-01,-1.64195612362603532e-04, 3.05390773389238530e-06
 2.50779302509568964e+01, 1.75877218584092677e-04, 8.96847885228584119e+00, 5.77410387148107329e-01,-1.63006666090005625e-04, 3.05272954994447006e-06
 2.51850879408836938e+01, 1.76119640767455072e-04, 8.58244170987560473e+00, 5.77375381540923382e-01,-1.61791594040335040e-04, 3.05154829224427898e-06
 2.52922456308104913e+01, 1.76366181709233094e-04, 8.21294366362531925e+00, 5.77337441041660959e-01,-1.60550771146983183e-04, 3.05034066129700263e-06
 2.54549305639896808e+01, 1.76748292672500095e-04, 7.68219707344269054e+00, 5.77273906082211186e-01,-1.58617336223093749e-04, 3.04848369569701785e-06
 2.56176154971688703e+01, 1.77139851082214807e-04, 7.18595213867872129e+00, 5.77202759544822919e-01,-1.56622981753681991e-04, 3.04658753295617300e-06
 2.57803004303480598e+01, 1.77540714316171301e-04, 6.72203596439285711e+00, 5.77123471665360044e-01,-1.54567273379438728e-04, 3.04465293083639080e-06
 2.59429853635272494e+01, 1.77950364584996892e-04, 6.28832155738442555e+00, 5.77035505503132873e-01,-1.52451554138452174e-04, 3.04268957271184477e-06
 2.62563479786717657e+01, 1.78763745398544452e-04, 5.53052124255806277e+00, 5.76839640739872261e-01,-1.48205179658866663e-04, 3.03876716053047081e-06
 2.65697105938162821e+01, 1.79608644099188311e-04, 4.86339978649538551e+00, 5.76605782089473551e-01,-1.43729234443974480e-04, 3.03464581084883255e-06
 2.68830732089607984e+01, 1.80484507948344778e-04, 4.27438636483338197e+00, 5.76330163613868574e-01,-1.39018499918519914e-04, 3.03031256638385254e-06
 2.71964358241053148e+01, 1.81392528636827022e-04, 3.75232835337757820e+00, 5.76009069482818492e-01,-1.34059465726054793e-04, 3.02569443815085830e-06
 2.75097984392498311e+01, 1.82335356799145644e-04, 3.28747902491110100e+00, 5.75638726871034456e-01,-1.28831413446922599e-04, 3.02074838356526914e-06
 2.78231610543943475e+01, 1.83314301665484354e-04, 2.87138455881691002e+00, 5.75215273440411123e-01,-1.23319816341788048e-04, 3.01549051108704636e-06
 2.81365236695388639e+01, 1.84330527404351032e-04, 2.49673575001595349e+00, 5.74734867378231984e-01,-1.17510818838033001e-04, 3.00985736347346749e-06
 2.84498862846833802e+01, 1.85388984460312323e-04, 2.15723433381923391e+00, 5.74193680169329479e-01,-1.11372116518107205e-04, 3.00372578370496071e-06
 2.87632488998278966e+01, 1.86495226285167019e-04, 1.84747813717657872e+00, 5.73587716537291903e-01,-1.04867898404162056e-04, 2.99711292919249487e-06
 2.90766115149724129e+01, 1.87650524353324223e-04, 1.56282631901602365e+00, 5.72912842234949760e-01,-9.79827290121556671e-05, 2.99006973036448343e-06
 2.93899741301169293e+01, 1.88858825391844445e-04, 1.29927426980571892e+00, 5.72164978139729774e-01,-9.06880770028159716e-05, 2.98241078912239042e-06
 2.97033367452614456e+01, 1.90131861938769070e-04, 1.05339193777254336e+00, 5.71339885199127262e-01,-8.29165944698321964e-05, 2.97398887849654842e-06
 3.00166993604059620e+01, 1.91475143192883771e-04, 8.22232657299577507e-01, 5.70432828001117165e-01,-7.46300105185876916e-05, 2.96503773135879697e-06
 3.03300619755504783e+01, 1.92888555569114612e-04, 6.03171954061430315e-01, 5.69438830168154331e-01,-6.58170707531017521e-05, 2.95544448505430118e-06
 3.06434245906949947e+01, 1.94383001944652893e-04, 3.93913885683015608e-01, 5.68353088855283239e-01,-5.64121240835852795e-05, 2.94490859929773454e-06
 3.09567872058395110e+01, 1.95972413035573828e-04, 1.92552144179385848e-01, 5.67170547018440274e-01,-4.63332199874252947e-05, 2.93358531791712085e-06
 3.12701498209840274e+01, 1.97652947985749454e-04,-2.67649316446662679e-03, 5.65885946558184361e-01,-3.55859004446771872e-05, 2.92177035287000591e-06
 3.15835124361285438e+01, 1.99436627923944197e-04,-1.93377146161689190e-01, 5.64494416179603165e-01,-2.40970469231011433e-05, 2.90868216058560922e-06
 3.17920611498587355e+01, 2.00692072054307842e-04,-3.18470682828594198e-01, 5.63506673579058037e-01,-1.59770156027610703e-05, 2.89944548116186107e-06
 3.20006098635889273e+01, 2.02000706787763492e-04,-4.42557103321593093e-01, 5.62467714947585073e-01,-7.47996508812941557e-06, 2.89000593602270917e-06
 3.22091585773191227e+01, 2.03362832238626194e-04,-5.66000869124670736e-01, 5.61376084670430431e-01, 1.39993720030408375e-06, 2.88001946552057559e-06
 3.24177072910493180e+01, 2.04786109015771576e-04,-6.89054664098375902e-01, 5.60230458886120108e-01, 1.07056418714941035e-05, 2.86956278315545110e-06
 3.26262560047795134e+01, 2.06271198521713531e-04,-8.11991077571961539e-01, 5.59029411605858506e-01, 2.04451086090255189e-05, 2.85887943494184219e-06
 3.28348047185097087e+01, 2.07815780178090021e-04,-9.35191232276267437e-01, 5.57771710242946139e-01, 3.06107659690121691e-05, 2.84770232792589970e-06
 3.30433534322399041e+01, 2.09434576766695264e-04,-1.05887489454216044e+00, 5.56456488540919225e-01, 4.12814464614819540e-05, 2.83566695330253358e-06
 3.32519021459700994e+01, 2.11129936034614921e-04,-1.18320366172228675e+00, 5.55082488968113186e-01, 5.24740601689601796e-05, 2.82366831634677403e-06
 3.33927981984176441e+01, 2.12311515293387164e-04,-1.26769192860037472e+00, 5.54120238801600773e-01, 6.02971153271092064e-05, 2.81543868786171247e-06
 3.35336942508651887e+01, 2.13525130637904140e-04,-1.35265028444274105e+00, 5.53130486948512634e-01, 6.83465107171638171e-05, 2.80671917325380299e-06
 3.36745903033127334e+01, 2.14778505768650210e-04,-1.43809323712801840e+00, 5.52113150707369438e-01, 7.66630107265784332e-05, 2.79782366019326156e-06
 3.38154863557602781e+01, 2.16064044013658735e-04,-1.52415313761017424e+00, 5.51067915478667070e-01, 8.52088244909540813e-05, 2.78918314605927279e-06
 3.39563824082078227e+01, 2.17380448409360813e-04,-1.61090770195112176e+00, 5.49994862203929125e-01, 9.39777783387908645e-05, 2.77996665951135753e-06
 3.40544300197950989e+01, 2.18321309661768530e-04,-1.67168024061120746e+00, 5.49231897311057926e-01, 1.00245860408366272e-04, 2.77329563157324322e-06
 3.41524776313823750e+01, 2.19280566661080256e-04,-1.73280258046503177e+00, 5.48455480916369864e-01, 1.06640539209613438e-04, 2.76704979866271260e-06
 3.42505252429696512e+01, 2.20255134528057352e-04,-1.79429582070329285e+00, 5.47665734231878920e-01, 1.13145809771191184e-04, 2.76041320660806898e-06
