"environment.time","calcium.Ca_i","calcium.Ca_sr","membrane.V","ryr.J_serca","ryr.J_SRleak"
 2.03524603503429489e+03, 1.23436407304641066e-04, 3.53358451022626752e-01, 5.29185031081337165e+00, 2.40056192896036160e-04, 2.32631737005443646e-06
 2.03553453064449650e+03, 1.23758147640243960e-04, 3.53171954514947928e-01, 5.13490569843921740e+00, 2.41488874878070044e-04, 2.32419509371033497e-06
 2.03603294439336219e+03, 1.24332432761453221e-04, 3.52823955717913806e-01, 4.88169792363680877e+00, 2.44054875682234846e-04, 2.32030929410988144e-06
 2.03653135814222787e+03, 1.24931730254585697e-04, 3.52441874219197981e-01, 4.64816401094913623e+00, 2.46744431538058672e-04, 2.31612978349943295e-06
 2.03702977189109356e+03, 1.25558117746026287e-04, 3.52024039480846873e-01, 4.43112572775661562e+00, 2.49568214001801990e-04, 2.31163777136208195e-06
 2.03752818563995925e+03, 1.26213844510986389e-04, 3.51568722967462444e-01, 4.22781708444947135e+00, 2.52537863612112485e-04, 2.30681414606444941e-06
 2.03802659938882493e+03, 1.26901325490315646e-04, 3.51074133378052433e-01, 4.03584020416830658e+00, 2.55665991105056070e-04, 2.30163947327818177e-06
 2.03893382678831313e+03, 1.28242808287622390e-04, 3.50066898873321652e-01, 3.70901245125538814e+00, 2.61812120931788556e-04, 2.29125434968766611e-06
 2.03984105418780132e+03, 1.29715058351583115e-04, 3.48911565081020170e-01, 3.40272569212595144e+00, 2.68619732407972050e-04, 2.27952113528857572e-06
 2.04074828158728951e+03, 1.31336564640786022e-04, 3.47595803491435540e-01, 3.10879860542822328e+00, 2.76190385370537670e-04, 2.26631920830240730e-06
 2.04165550898677770e+03, 1.33127416635160618e-04, 3.46106839872756977e-01, 2.82117218716807328e+00, 2.84637293926472048e-04, 2.25153830493917445e-06
 2.04319020278685116e+03, 1.36600453713801135e-04, 3.43159057022110470e-01, 2.33651734342056727e+00, 3.01262508093283975e-04, 2.22269796370338065e-06
 2.04472489658692461e+03, 1.40715459804278254e-04, 3.39627412916842564e-01, 1.84251560706083661e+00, 3.21351653475523036e-04, 2.18888154602054361e-06
 2.04625959038699807e+03, 1.45552376221681540e-04, 3.35483455527523844e-01, 1.33234365742368399e+00, 3.45462731897229394e-04, 2.15038514900795407e-06
 2.04779428418707153e+03, 1.51133797257612458e-04, 3.30742529350607162e-01, 8.04078788584023041e-01, 3.73887180670334210e-04, 2.10829204203997565e-06
 2.04932897798714475e+03, 1.57398652102775234e-04, 3.25485617844086583e-01, 2.59284846525242474e-01, 4.06466471426649963e-04, 2.06432529962869819e-06
 2.05086367178721821e+03, 1.64197516829080035e-04, 3.19865861009888397e-01,-2.98396139877485589e-01, 4.42506812941110053e-04, 2.02079151035557776e-06
 2.05239836558729166e+03, 1.71303889290373284e-04, 3.14091535111818920e-01,-8.63066107387223669e-01, 4.80795393359432870e-04, 1.97994302450889495e-06
 2.05393305938736512e+03, 1.78465015811243014e-04, 3.08377718482211738e-01,-1.42831706920846546e+00, 5.19871196240427429e-04, 1.94305692417416447e-06
 2.05546775318743857e+03, 1.85462129284767632e-04, 3.02911108103925131e-01,-1.98870138945899000e+00, 5.58393440498767147e-04, 1.91072213563588681e-06
 2.05700244698751203e+03, 1.92144329231091685e-04, 2.97815349212226910e-01,-2.54056928357703526e+00, 5.95382480159762631e-04, 1.88265828449857150e-06
 2.05853714078758549e+03, 1.98423406130436797e-04, 2.93150473510519705e-01,-3.08192218629562653e+00, 6.30228627476789641e-04, 1.85835314552832265e-06
 2.06007183458765894e+03, 2.04265745911131198e-04, 2.88919932890010445e-01,-3.61232298230712567e+00, 6.62660739331880902e-04, 1.83695336912617581e-06
 2.06160652838773240e+03, 2.09665339938200221e-04, 2.85101388317441640e-01,-4.13213896450798135e+00, 6.92594239704802817e-04, 1.81809987737057171e-06
 2.06314122218780585e+03, 2.14633033873854693e-04, 2.81653131070912166e-01,-4.64278781842532684e+00, 7.20063899010989195e-04, 1.80102950177137529e-06
 2.06467591598787931e+03, 2.19170094815930773e-04, 2.78544209800525133e-01,-5.14520273763945823e+00, 7.45069627700044616e-04, 1.78602550320714339e-06
 2.06568749710007296e+03, 2.21923732930720194e-04, 2.76662604288059055e-01,-5.47268268856912155e+00, 7.60199285921861305e-04, 1.77687254444288898e-06
