"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.21949804218133622e+01, 2.11506441018130060e-04, 2.69068626164569658e+01, 5.18562647368595475e-01, 1.19964577290552783e-04, 2.76265707393179878e-06
 2.23047487973433753e+01, 2.11625061388605226e-04, 2.60362132849216010e+01, 5.18563592937834272e-01, 1.20572031441801945e-04, 2.76191505625801488e-06
 2.24145171728733885e+01, 2.11749869383044621e-04, 2.51612291838042239e+01, 5.18564281558866802e-01, 1.21211849714029094e-04, 2.76115259675711862e-06
 2.25242855484034017e+01, 2.11881000952444069e-04, 2.42868456024412858e+01, 5.18564674955173888e-01, 1.21884818776822466e-04, 2.76036982662281940e-06
 2.26340539239334149e+01, 2.12018570793221352e-04, 2.34171110703476515e+01, 5.18564731473553531e-01, 1.22591623665855551e-04, 2.75956620515389649e-06
 2.27438222994634280e+01, 2.12162686901443717e-04, 2.25554246128155249e+01, 5.18564405921212224e-01, 1.23332922815718756e-04, 2.75874066363069582e-06
 2.28535906749934412e+01, 2.12313441914538083e-04, 2.17046820304662695e+01, 5.18563649317713482e-01, 1.24109303989460869e-04, 2.75789444050716568e-06
 2.29633590505234544e+01, 2.12470894950975934e-04, 2.08674385249909697e+01, 5.18562408846623746e-01, 1.24921190906486615e-04, 2.75702803855190029e-06
 2.30731274260534676e+01, 2.12635094838976326e-04, 2.00461626784426095e+01, 5.18560627784307893e-01, 1.25768962668855661e-04, 2.75614005046596847e-06
 2.32422349962501222e+01, 2.12901329442983053e-04, 1.88166420915509782e+01, 5.18556684507592180e-01, 1.27145916511739118e-04, 2.75473416453045726e-06
 2.34113425664467769e+01, 2.13183666786273719e-04, 1.76352457096088351e+01, 5.18551072181481887e-01, 1.28609364116946977e-04, 2.75328444737767376e-06
 2.35804501366434316e+01, 2.13482072416661291e-04, 1.65065973349966271e+01, 5.18543525512391579e-01, 1.30159714470368663e-04, 2.75179065662846038e-06
 2.37495577068400863e+01, 2.13796357166063202e-04, 1.54332347346005605e+01, 5.18533754475749786e-01, 1.31796628304885357e-04, 2.75026271858432930e-06
 2.39186652770367409e+01, 2.14126126121622263e-04, 1.44151044654713409e+01, 5.18521449118161448e-01, 1.33518744019897590e-04, 2.74870476162219636e-06
 2.40877728472333956e+01, 2.14471136803153075e-04, 1.34521927349476460e+01, 5.18506281619351084e-01, 1.35325519003567658e-04, 2.74710462496899867e-06
 2.42568804174300503e+01, 2.14831220909020504e-04, 1.25455975309751082e+01, 5.18487900687990000e-01, 1.37216837200989750e-04, 2.74547619343984573e-06
 2.44259879876267050e+01, 2.15205551719490728e-04, 1.16946979249976657e+01, 5.18465935626259533e-01, 1.39189217391030753e-04, 2.74385035583311166e-06
 2.45950955578233597e+01, 2.15593307904998218e-04, 1.08966671304808074e+01, 5.18440009525428902e-01, 1.41239210647743586e-04, 2.74218999947191722e-06
 2.47642031280200143e+01, 2.15994996037002990e-04, 1.01498081169478613e+01, 5.18409726367593748e-01, 1.43370264477894559e-04, 2.74045894492535723e-06
 2.49333106982166690e+01, 2.16410249495190129e-04, 9.45317455211210067e+00, 5.18374657430613284e-01, 1.45581373718998796e-04, 2.73876999937163153e-06
 2.51024182684133237e+01, 2.16835938327296091e-04, 8.80312774798603925e+00, 5.18334393108905944e-01, 1.47857181096362804e-04, 2.73715889372314431e-06
 2.52715258386099784e+01, 2.17272243268323416e-04, 8.19573000474016844e+00, 5.18288562114284534e-01, 1.50199382591159820e-04, 2.73535647268612397e-06
 2.54406334088066330e+01, 2.17724408678815023e-04, 7.63079896579963002e+00, 5.18236702425349471e-01, 1.52636109460904012e-04, 2.73339892869859919e-06
 2.56097409790032877e+01, 2.18187641249456207e-04, 7.10719197031493710e+00, 5.18178277340016979e-01, 1.55143590523658051e-04, 2.73190687570683047e-06
 2.57214874963571347e+01, 2.18494403408686405e-04, 6.78108030079936697e+00, 5.18135862938973513e-01, 1.56811648282129151e-04, 2.73075780201869338e-06
 2.57951647879014203e+01, 2.18699616675501396e-04, 6.57366448601120634e+00, 5.18106212745338857e-01, 1.57930206598175146e-04, 2.72985194139771495e-06
 2.58479453132240984e+01, 2.18849012837174701e-04, 6.42898598776444619e+00, 5.18084122696337634e-01, 1.58745629655912546e-04, 2.72936627088934977e-06
 2.59007258385467765e+01, 2.18998937373136285e-04, 6.28756870370550303e+00, 5.18061304378781506e-01, 1.59565268001050139e-04, 2.72880434898824575e-06
 2.59535063638694545e+01, 2.19149407199437118e-04, 6.14929113833749419e+00, 5.18037745117615578e-01, 1.60389233482247166e-04, 2.72820639723265984e-06
 2.60062868891921326e+01, 2.19301060522228295e-04, 6.01404152314943286e+00, 5.18013434452306742e-01, 1.61220865547442995e-04, 2.72766092713413570e-06
 2.60590674145148107e+01, 2.19453754843659273e-04, 5.88175840224199931e+00, 5.17988361536409370e-01, 1.62059445941125187e-04, 2.72711557250560567e-06
 2.61459762765665360e+01, 2.19707191250144901e-04, 5.67022266315608636e+00, 5.17945382984790981e-01, 1.63454114467735526e-04, 2.72620771369031551e-06
 2.62055162876398668e+01, 2.19881687954537200e-04, 5.52972261651542052e+00, 5.17914695637956668e-01, 1.64416611030938757e-04, 2.72552330171329378e-06
 2.62650562987131977e+01, 2.20057422436501155e-04, 5.39270770381641817e+00, 5.17882976204243728e-01, 1.65387620285669176e-04, 2.72486975167287283e-06
 2.63245963097865285e+01, 2.20234384556759679e-04, 5.25906156807164926e+00, 5.17850209094389280e-01, 1.66367121464754841e-04, 2.72424251768866115e-06
 2.63841363208598594e+01, 2.20412335922683431e-04, 5.12868087539120143e+00, 5.17816379320068076e-01, 1.67353903449019692e-04, 2.72358152824253092e-06
 2.64436763319331902e+01, 2.20591416542705455e-04, 5.00147773860177125e+00, 5.17781468618343510e-01, 1.68348731607589203e-04, 2.72291193501091360e-06
 2.65032163430065211e+01, 2.20771622088917791e-04, 4.87736804959570236e+00, 5.17745457613761562e-01, 1.69351621644030725e-04, 2.72226799348558155e-06
 2.65627563540798519e+01, 2.20952712849219196e-04, 4.75626512541261537e+00, 5.17708330542447581e-01, 1.70361355448439214e-04, 2.72161293684101842e-06
 2.66724863199218980e+01, 2.21288621871132700e-04, 4.54067135088464457e+00, 5.17636931555676250e-01, 1.72239485827110043e-04, 2.72039854094676010e-06
 2.67507787431115993e+01, 2.21530417316031776e-04, 4.39261384426799051e+00, 5.17583594533082558e-01, 1.73595387366732922e-04, 2.71949445210548584e-06
 2.68290711663013006e+01, 2.21774445942281957e-04, 4.24914720755781872e+00, 5.17528222829284790e-01, 1.74966997716148690e-04, 2.71859216155787956e-06
 2.69596432894474809e+01, 2.22186207379112394e-04, 4.01961707975195370e+00, 5.17431238111039860e-01, 1.77288706297061880e-04, 2.71708149193087066e-06
 2.70902154125936612e+01, 2.22602912471434234e-04, 3.80160370734932362e+00, 5.17328280609522406e-01, 1.79648112445846198e-04, 2.71555169691238069e-06
 2.72207875357398414e+01, 2.23022570062130767e-04, 3.59438829461368536e+00, 5.17219169854620464e-01, 1.82035156726667520e-04, 2.71405920680522935e-06
 2.73513596588860217e+01, 2.23445015258656331e-04, 3.39729335836972446e+00, 5.17103798271432713e-01, 1.84449183343232464e-04, 2.71249027618530218e-06
 2.74819317820322020e+01, 2.23873356428905843e-04, 3.20967108202525964e+00, 5.16982081149466643e-01, 1.86906636651892449e-04, 2.71080190747234219e-06
 2.76125039051783823e+01, 2.24308680356282618e-04, 3.03089785649607313e+00, 5.16853856643978204e-01, 1.89413543392434060e-04, 2.70917947710065528e-06
 2.77430760283245625e+01, 2.24748070769504633e-04, 2.86038827915668348e+00, 5.16718929703443242e-01, 1.91955011178094231e-04, 2.70757521493644977e-06
 2.78736481514707428e+01, 2.25191332461101230e-04, 2.69760884521684607e+00, 5.16577167450801178e-01, 1.94530276908030871e-04, 2.70579186584087716e-06
 2.80042202746169231e+01, 2.25640914672618368e-04, 2.54206436591787854e+00, 5.16428446555080134e-01, 1.97152442753559373e-04, 2.70402127596895578e-06
 2.81347923977631034e+01, 2.26095040446428158e-04, 2.39327663603935692e+00, 5.16272613138217262e-01, 1.99812492492779201e-04, 2.70238184670962319e-06
 2.82653645209092836e+01, 2.26552524505642134e-04, 2.25080118158265030e+00, 5.16109571047019378e-01, 2.02504394320519919e-04, 2.70051803640503211e-06
 2.83959366440554639e+01, 2.27017645275733927e-04, 2.11423841339576191e+00, 5.15939228337558231e-01, 2.05250836421505355e-04, 2.69850231538642375e-06
 2.85265087672016442e+01, 2.27489252233194499e-04, 1.98319622372189586e+00, 5.15761384038744386e-01, 2.08046177321485735e-04, 2.69678464781485296e-06
 2.86570808903478245e+01, 2.27961880546656174e-04, 1.85729481438526856e+00, 5.15575907453213467e-01, 2.10861908315064045e-04, 2.69495269379316234e-06
