"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.00357580076444393e+01, 2.10492126927669821e-04,-7.15656828860134340e+01, 5.18509954929918471e-01, 1.14854320254406282e-04, 2.77129013118344058e-06
 2.00448998108609828e+01, 2.10491927757561653e-04,-7.11089685518949466e+01, 5.18510126284550843e-01, 1.14852996420751130e-04, 2.77129076111567451e-06
 2.00540416140775264e+01, 2.10491734531955131e-04,-7.06523166071490039e+01, 5.18510297620291993e-01, 1.14851703088887216e-04, 2.77129138296773929e-06
 2.00631834172940700e+01, 2.10491547142515229e-04,-7.01957177054528785e+01, 5.18510468960527660e-01, 1.14850439662168312e-04, 2.77129199689917229e-06
 2.00723252205106135e+01, 2.10491365483383373e-04,-6.97391613718496188e+01, 5.18510640303383674e-01, 1.14849205601309860e-04, 2.77129260217463500e-06
 2.00885093377302084e+01, 2.10491057579606327e-04,-6.89309532820399937e+01, 5.18510943626393161e-01, 1.14847091106793977e-04, 2.77129365106696260e-06
 2.01127874123940806e+01, 2.10490627707674060e-04,-6.77184895714990773e+01, 5.18511398617652164e-01, 1.14844083284208265e-04, 2.77129516841514005e-06
 2.01370654870579529e+01, 2.10490235319077022e-04,-6.65056328144988242e+01, 5.18511853576196224e-01, 1.14841267638184598e-04, 2.77129661446888678e-06
 2.01613435617218251e+01, 2.10489879348929349e-04,-6.52918194528373306e+01, 5.18512308503881303e-01, 1.14838638707074345e-04, 2.77129798281781257e-06
 2.01856216363856973e+01, 2.10489558894265107e-04,-6.40762126745570129e+01, 5.18512763402407817e-01, 1.14836191859458370e-04, 2.77129926519575125e-06
 2.02098997110495695e+01, 2.10489273256897453e-04,-6.28575957147448818e+01, 5.18513218273300991e-01, 1.14833923513847958e-04, 2.77130045141260128e-06
 2.02341777857134417e+01, 2.10489021969311607e-04,-6.16342337576773218e+01, 5.18513673118005003e-01, 1.14831831271223919e-04, 2.77130152902802661e-06
 2.02584558603773139e+01, 2.10488804821864584e-04,-6.04037024085680230e+01, 5.18514127937911073e-01, 1.14829914054392080e-04, 2.77130248283769393e-06
 2.02827339350411862e+01, 2.10488621899133287e-04,-5.91626799602056010e+01, 5.18514582734368012e-01, 1.14828172294259486e-04, 2.77130329418148563e-06
 2.03070120097050584e+01, 2.10488473629906827e-04,-5.79066999706763639e+01, 5.18515037508690768e-01, 1.14826608186046760e-04, 2.77130394002814091e-06
 2.03312900843689306e+01, 2.10488360854772246e-04,-5.66298591007464864e+01, 5.18515492262173971e-01, 1.14825226035666163e-04, 2.77130439174854503e-06
 2.03555681590328028e+01, 2.10488284915913638e-04,-5.53244720950582121e+01, 5.18515946996108146e-01, 1.14824032719948994e-04, 2.77130461344149236e-06
 2.03798462336966750e+01, 2.10488247775275959e-04,-5.39806606051380058e+01, 5.18516401711798469e-01, 1.14823038292248693e-04, 2.77130455960315412e-06
 2.04041243083605472e+01, 2.10488252169817086e-04,-5.25858544046799850e+01, 5.18516856410590199e-01, 1.14822256778129405e-04, 2.77130417181388054e-06
 2.04284023830244195e+01, 2.10488301816732761e-04,-5.11241710466683301e+01, 5.18517311093897981e-01, 1.14821707227180658e-04, 2.77130337392017456e-06
 2.04526804576882917e+01, 2.10488401688292405e-04,-4.95756207339370292e+01, 5.18517765763244598e-01, 1.14821415121605402e-04, 2.77130206485488401e-06
 2.04769585323521639e+01, 2.10488558387069921e-04,-4.79150532984858373e+01, 5.18518220420308706e-01, 1.14821414299364838e-04, 2.77130010764813533e-06
 2.05012366070160361e+01, 2.10488780671128323e-04,-4.61107199325230894e+01, 5.18518675066988344e-01, 1.14821749645887077e-04, 2.77129731210676981e-06
 2.05255146816799083e+01, 2.10489080210832452e-04,-4.41222719022406409e+01, 5.18519129705481863e-01, 1.14822480972953962e-04, 2.77129340662568635e-06
 2.05497927563437806e+01, 2.10489472713313165e-04,-4.18980482469734170e+01, 5.18519584338397954e-01, 1.14823688781945022e-04, 2.77128799075277882e-06
 2.05740708310076528e+01, 2.10489979638265077e-04,-3.93718133980537033e+01, 5.18520038968905750e-01, 1.14825483057911989e-04, 2.77128045286928521e-06
 2.05872975114598340e+01, 2.10490310479314376e-04,-3.78462639521492363e+01, 5.18520286651223850e-01, 1.14826740778585474e-04, 2.77127531852706591e-06
 2.06005241919120152e+01, 2.10490688403600941e-04,-3.61892169338089502e+01, 5.18520534334567684e-01, 1.14828239819376237e-04, 2.77126899671037119e-06
 2.06137508723641965e+01, 2.10491120964502698e-04,-3.43788251035287047e+01, 5.18520782019804449e-01, 1.14830018893446347e-04, 2.77126133435757726e-06
 2.06269775528163777e+01, 2.10491617224732141e-04,-3.23898511704815419e+01, 5.18521029707911696e-01, 1.14832124449932104e-04, 2.77125197994465987e-06
 2.06402042332685589e+01, 2.10492187417490303e-04,-3.01931440459451927e+01, 5.18521277399956793e-01, 1.14834608937327163e-04, 2.77124095053920035e-06
 2.06534309137207401e+01, 2.10492846423923765e-04,-2.77579154975383133e+01, 5.18521525097374592e-01, 1.14837548626555114e-04, 2.77122625873969608e-06
 2.06666575941729214e+01, 2.10493613248444910e-04,-2.50591428513507068e+01, 5.18521772801759706e-01, 1.14841040922353973e-04, 2.77120747362662199e-06
 2.06731644673099062e+01, 2.10494033254561303e-04,-2.36365922362836827e+01, 5.18521894662879568e-01, 1.14842978152754075e-04, 2.77119793621348488e-06
 2.06796713404468910e+01, 2.10494485283031215e-04,-2.21515099090677197e+01, 5.18522016526216989e-01, 1.14845079509698063e-04, 2.77118706418762110e-06
 2.06861782135838759e+01, 2.10494972367535619e-04,-2.06069206144332462e+01, 5.18522138392058185e-01, 1.14847360542059105e-04, 2.77117458742706773e-06
 2.06926850867208607e+01, 2.10495497937943966e-04,-1.90085962294348185e+01, 5.18522260260681600e-01, 1.14849838829456861e-04, 2.77116040407242108e-06
 2.06991919598578455e+01, 2.10496065725412375e-04,-1.73644508242451607e+01, 5.18522382132363457e-01, 1.14852533495850393e-04, 2.77114440916421097e-06
 2.07056988329948304e+01, 2.10496679650720698e-04,-1.56838853299972119e+01, 5.18522504007380203e-01, 1.14855464637232129e-04, 2.77112648986312179e-06
