"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 2.02805482602219627e+01, 1.10990479416077037e-01, 8.16663776664904617e+02, 1.10990680891890250e-01, 1.41725595000153990e-12, 2.11326717949100844e-02,-6.00458330034780587e+01, 9.00302706560371258e-01, 4.68187948043368718e-02, 1.70319378865715044e+04
 2.03047287109076926e+01, 1.10990492306100599e-01, 8.16665553995264190e+02, 1.10990598766752074e-01, 1.41586525001226330e-12, 2.11326764729385073e-02,-5.81487569005286105e+01, 9.73709045432438081e-01, 5.06751161929287347e-02, 1.70319372854086396e+04
 2.03289091615934225e+01, 1.10990558288545524e-01, 8.16667331258339914e+02, 1.10990567790648004e-01, 1.41447761885252626e-12, 2.11327004191974692e-02,-5.62516724303274884e+01, 1.04711448313615896e+00, 5.46024961658847646e-02, 1.70319366947550661e+04
 2.03530896122791525e+01, 1.10990678414465138e-01, 8.16669108454151001e+02, 1.10990588997314163e-01, 1.41309711911501108e-12, 2.11327440151621408e-02,-5.43541400192869304e+01, 1.12053576629706897e+00, 5.86026226235749070e-02, 1.70319361410440688e+04
 2.03772700629648824e+01, 1.10990853762563263e-01, 8.16670885582717347e+02, 1.10990663438131340e-01, 1.41173673178456783e-12, 2.11328076523669903e-02,-5.24555477139680377e+01, 1.19399626095228606e+00, 6.26777150350742857e-02, 1.70319356633463867e+04
 2.04014505136506124e+01, 1.10991085448270174e-01, 8.16672662644060438e+02, 1.10990792185374623e-01, 1.41043659121368981e-12, 2.11328917357012647e-02,-5.05550128626752269e+01, 1.26752974904426496e+00, 6.68307817554014139e-02, 1.70319353188960049e+04
 2.04256309643363423e+01, 1.10991374636884771e-01, 8.16674439638203239e+02, 1.10990976339381972e-01, 1.40931686847010812e-12, 2.11329966881802535e-02,-4.86512517485201812e+01, 1.34118546453045506e+00, 7.10659745264378834e-02, 1.70319351907048185e+04
 2.04498114150220722e+01, 1.10991722562762518e-01, 8.16676216565169852e+02, 1.10991217041696566e-01, 1.40872597759917081e-12, 2.11331229579109700e-02,-4.67424067712173184e+01, 1.41503477196920979e+00, 7.53890750229009032e-02, 1.70319353978758045e+04
 2.04739918657078022e+01, 1.10992130574469286e-01, 8.16677993424985857e+02, 1.10991515503867211e-01, 1.40990123278320449e-12, 2.11332710344816557e-02,-4.48257194040022853e+01, 1.48918380937699202e+00, 7.98083890814287877e-02, 1.70319361155047372e+04
 2.04883621486565914e+01, 1.10992402102710538e-01, 8.16679049369297559e+02, 1.10991720758412224e-01, 1.41266356208208800e-12, 2.11333695783962119e-02,-4.36815296463127112e+01, 1.53344597725074272e+00, 8.24845960577595405e-02, 1.70319368722208928e+04
 2.05000000000000000e+01, 1.10992638157719092e-01, 8.16679904514137775e+02, 1.10991902463625863e-01, 1.41751513591678905e-12, 2.11334552484086051e-02,-4.27512401572465208e+01, 1.56943235213557419e+00, 8.46817334306288333e-02, 1.70319377198767543e+04
 2.05000239624525271e+01, 1.10992638658777343e-01, 8.16679906274873474e+02, 1.10991902852193583e-01, 1.41752865222500129e-12, 2.11334554302547925e-02,-4.27512379220008185e+01, 1.56943241686672907e+00, 8.46817386845344772e-02, 1.70319377218624795e+04
 2.05029439112370575e+01, 1.10992699709134737e-01, 8.16680120828650843e+02, 1.10991951029982161e-01, 1.41942201816725931e-12, 2.11334775869148443e-02,-4.27506749492927725e+01, 1.56945154880502846e+00, 8.46830685574352093e-02, 1.70319379817367590e+04
