"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 5.52660026181689688e+01, 3.44778191628655972e-01, 2.16241987037212510e+02, 1.55828917127624766e+00, 3.26514010891600606e+01, 1.45016158542552703e-01,-8.30928871302402570e+01, 8.56638769984947868e-03,-7.24258035931081151e-02, 1.70376851447290246e+04
 5.57071496674609961e+01, 3.42863161630862889e-01, 2.16199513139880338e+02, 1.50293301871621265e+00, 3.12306042112112188e+01, 1.43923481323798758e-01,-8.31133916296444824e+01, 7.75668385413310311e-03,-7.18418203987298137e-02, 1.70376882817895203e+04
 5.61482967167530234e+01, 3.40959210129448520e-01, 2.16205728149573815e+02, 1.44938023826020101e+00, 2.98604253508693738e+01, 1.42835433982915927e-01,-8.31311957379322024e+01, 7.05362629902973014e-03,-7.12540192446599607e-02, 1.70376913763888260e+04
 5.65894437660450507e+01, 3.39068565447904369e-01, 2.16258774335626072e+02, 1.39892072859451289e+00, 2.85403336690556735e+01, 1.41753368607107660e-01,-8.31465570772885485e+01, 6.44703937746902642e-03,-7.06638991643806502e-02, 1.70376944275935857e+04
 5.70305908153370780e+01, 3.37194475144788675e-01, 2.16356824308220780e+02, 1.35215247141360195e+00, 2.72699571586381460e+01, 1.40679228165120240e-01,-8.31597104436571470e+01, 5.92764914141851677e-03,-7.00732294776434256e-02, 1.70376974346659699e+04
 5.74717378646291053e+01, 3.35338749679638282e-01, 2.16498087166938234e+02, 1.30657805391075321e+00, 2.60489251370045807e+01, 1.39614139006277865e-01,-8.31708650619170697e+01, 5.48719169097142308e-03,-6.94832241757194352e-02, 1.70377003970473052e+04
 5.79128849139211326e+01, 3.33499660954626020e-01, 2.16680812574662070e+02, 1.25887063230736373e+00, 2.48762184724117894e+01, 1.38557195935032795e-01,-8.31802114212131869e+01, 5.11814322768746211e-03,-6.88938591292040242e-02, 1.70377033142787150e+04
 5.83540319632131599e+01, 3.31672758725801931e-01, 2.16903310439353305e+02, 1.20790178308627416e+00, 2.37503399577444867e+01, 1.37505919055232434e-01,-8.31879278053702649e+01, 4.81346216204327042e-03,-6.83041618448064075e-02, 1.70377061859200694e+04
 5.83995375627244755e+01, 3.31485315494827848e-01, 2.16928457015653436e+02, 1.20910128797273853e+00, 2.36361156781526454e+01, 1.37397982669172247e-01,-8.31886380768077771e+01, 4.78541750307880879e-03,-6.82434387076099880e-02, 1.70377064795271581e+04
 5.84251827442654204e+01, 3.31380005060696925e-01, 2.16942806583405002e+02, 1.20780126102574048e+00, 2.35722035498147733e+01, 1.37337335298045093e-01,-8.31890315647154637e+01, 4.76988089092028958e-03,-6.82093078813513637e-02, 1.70377066447773177e+04
 5.84508279258063652e+01, 3.31274804934582723e-01, 2.16957284076027548e+02, 1.20497521495417903e+00, 2.35086206243861291e+01, 1.37276747203787547e-01,-8.31894201823411095e+01, 4.75453660129371639e-03,-6.81752008317618313e-02, 1.70377068098724922e+04
 5.84764731073473101e+01, 3.31169666800917584e-01, 2.16971889145354965e+02, 1.20242853509529524e+00, 2.34451611553298171e+01, 1.37216190579073555e-01,-8.31898039554816364e+01, 4.73938361528985271e-03,-6.81411015057421798e-02, 1.70377069748127396e+04
 5.85209676999171862e+01, 3.30987411081731686e-01, 2.16997530817439298e+02, 1.19817419629680821e+00, 2.33354073136839446e+01, 1.37111206379354283e-01,-8.31904583964785331e+01, 4.71354357131948797e-03,-6.80819617111977221e-02, 1.70377072606176735e+04
 5.85654622924870623e+01, 3.30805346237899589e-01, 2.17023553929832445e+02, 1.19399750465470000e+00, 2.32261085166306565e+01, 1.37006319501458695e-01,-8.31910984919703225e+01, 4.68827001460851971e-03,-6.80228472681540797e-02, 1.70377075459559819e+04
 5.86099568850569383e+01, 3.30623468945014043e-01, 2.17049956821814561e+02, 1.18972745560346849e+00, 2.31172827668369045e+01, 1.36901528114848015e-01,-8.31917243922916754e+01, 4.66355700757742353e-03,-6.79637574956539481e-02, 1.70377078308274904e+04
 5.86544514776268144e+01, 3.30441790519279577e-01, 2.17076737852631680e+02, 1.18557173640424662e+00, 2.30089062983917074e+01, 1.36796838824739975e-01,-8.31923362463957687e+01, 4.63939866721708831e-03,-6.79046965957927351e-02, 1.70377081152320243e+04
 5.87274551413670167e+01, 3.30144145308028270e-01, 2.17121491729637739e+02, 1.17869572136641843e+00, 2.28320947242297905e+01, 1.36625298680801588e-01,-8.31933102193649177e+01, 4.60094263206939965e-03,-6.78078606640875881e-02, 1.70377085808512966e+04
 5.88004588051072190e+01, 3.29847050186729385e-01, 2.17167251251723769e+02, 1.17187308909430876e+00, 2.26565133542536614e+01, 1.36454042490532390e-01,-8.31942474696599277e+01, 4.56393672004423191e-03,-6.77111104686369952e-02, 1.70377090452125594e+04
 5.90524693136490342e+01, 3.28825775548147958e-01, 2.17332791671264971e+02, 1.14868419877680950e+00, 2.20597988498367776e+01, 1.35865094188813512e-01,-8.31972135480802422e+01, 4.44682689354011697e-03,-6.73778467712937701e-02, 1.70377106385260122e+04
 5.96035388718947914e+01, 3.26616545429522953e-01, 2.17734301912234486e+02, 1.09985597611193131e+00, 2.08048588214138732e+01, 1.34589786842963743e-01,-8.32023581458531396e+01, 4.24370891214300577e-03,-6.66535538671634842e-02, 1.70377140703517980e+04
 6.01546084301405486e+01, 3.24441113495606559e-01, 2.18188180442432412e+02, 1.05353901128041638e+00, 1.96162037896653949e+01, 1.33332333432850475e-01,-8.32058068722791404e+01, 4.10755577804152588e-03,-6.59360867661685918e-02, 1.70377174305409244e+04
 6.07056779883863058e+01, 3.22300638698120423e-01, 2.18691731882234421e+02, 1.00961382976896852e+00, 1.84912524071646622e+01, 1.32093560973464169e-01,-8.32077594662046636e+01, 4.03047878804408451e-03,-6.52263964540010927e-02, 1.70377207193154318e+04
 6.12567475466320630e+01, 3.20196136083887140e-01, 2.19242281257892216e+02, 9.67987233756677612e-01, 1.74273912696727713e+01, 1.30874208880947862e-01,-8.32084016852368222e+01, 4.00514161378489816e-03,-6.45253407135149559e-02, 1.70377239370431344e+04
 6.21960313199537325e+01, 3.16694336356122708e-01, 2.20281492097976383e+02, 9.02066023284890162e-01, 1.57473188769958607e+01, 1.28842396288836369e-01,-8.32069526069272882e+01, 4.06238937836743939e-03,-6.33524143842769116e-02, 1.70377292594055834e+04
 6.31353150932754019e+01, 3.13302343165360431e-01, 2.21438446018619516e+02, 8.42124710358232997e-01, 1.42239875757654115e+01, 1.26871178474648044e-01,-8.32028425670480232e+01, 4.22469482050646505e-03,-6.22095047393959669e-02, 1.70377343800074341e+04
 6.40745988665970714e+01, 3.10022051604176785e-01, 2.22701943100292908e+02, 7.87609836600601798e-01, 1.28446947205177491e+01, 1.24962277006782238e-01,-8.31966697869916771e+01, 4.46843340363481042e-03,-6.10988590239930768e-02, 1.70377393028291408e+04
 6.50138826399187479e+01, 3.06854083137469758e-01, 2.24061415806874606e+02, 7.37976531028039284e-01, 1.15971670514800582e+01, 1.23116611846912513e-01,-8.31889347325783604e+01, 4.77384180510475025e-03,-6.00220126953292174e-02, 1.70377440326012111e+04
 6.59531664132404245e+01, 3.03797988620433002e-01, 2.25507370355575290e+02, 6.92861090279799696e-01, 1.04697155441166405e+01, 1.21334417042957207e-01,-8.31800301128157571e+01, 5.12541241208775387e-03,-5.89798427181325510e-02, 1.70377485745251979e+04
 6.68924501865621011e+01, 3.00852756299103852e-01, 2.27031322332198386e+02, 6.52067581634106386e-01, 9.45135102081473022e+00, 1.19615537389235069e-01,-8.31702625227566870e+01, 5.51103848247236350e-03,-5.79728004949424183e-02, 1.70377529341031222e+04
 6.78317339598837776e+01, 2.98017045165125449e-01, 2.28625640895415643e+02, 6.15346148371017754e-01, 8.53186667823978340e+00, 1.17959567384492509e-01,-8.31598752201858531e+01, 5.92111463815569051e-03,-5.70010532687120833e-02, 1.70377571170332048e+04
 6.87710177332054542e+01, 2.95288876195829830e-01, 2.30283426810025475e+02, 5.82159856737213599e-01, 7.70189364134377552e+00, 1.16365674535416741e-01,-8.31490638591173052e+01, 6.34791550870742079e-03,-5.60644250667557756e-02, 1.70377611291275207e+04
 6.97103015065271308e+01, 2.92665097329721235e-01, 2.31998428970732647e+02, 5.51717186696021766e-01, 6.95291091393584804e+00, 1.14832290510484825e-01,-8.31379861368225335e+01, 6.78521472066813142e-03,-5.51622458860209983e-02, 1.70377649762202345e+04
 7.06495852798488073e+01, 2.90141348620858552e-01, 2.33764981106756522e+02, 5.23370994450511495e-01, 6.27718747678573763e+00, 1.13357095037205785e-01,-8.31267680949249694e+01, 7.22803601456928693e-03,-5.42933587507808679e-02, 1.70377686640683751e+04
 7.15888690531704839e+01, 2.87713046468951572e-01, 2.35577947998742445e+02, 4.97138998346243921e-01, 5.66766749527430491e+00, 1.11937596452880997e-01,-8.31155092931548580e+01, 7.67244889202636435e-03,-5.34564631740218621e-02, 1.70377721982836374e+04
 7.25281528264921604e+01, 2.85377054347786874e-01, 2.37432678572068681e+02, 4.73855239748312340e-01, 5.11785485299786824e+00, 1.10572113909807881e-01,-8.31042881072270632e+01, 8.11535938587452585e-03,-5.26506868995942900e-02, 1.70377755843409286e+04
 7.34674365998138370e+01, 2.83132725624637038e-01, 2.39324965087865564e+02, 4.54554114421000022e-01, 4.62176391725828939e+00, 1.09260391237257462e-01,-8.30931672089296001e+01, 8.55429366106833129e-03,-5.18759477020722670e-02, 1.70377788276659958e+04
 7.44067203731355136e+01, 2.80980735541313198e-01, 2.41251005470626410e+02, 4.39176216332735569e-01, 4.17396631940246898e+00, 1.08002916614678923e-01,-8.30821980338468080e+01, 8.98722160114564898e-03,-5.11325751140929499e-02, 1.70377819337250185e+04
 7.45023613481711777e+01, 2.80766462473883982e-01, 2.41448867979239850e+02, 4.35074056914673546e-01, 4.13094648538666220e+00, 1.07877729471971467e-01,-8.30810915738776004e+01, 9.03088999684360447e-03,-5.10585358339550044e-02, 1.70377822425082923e+04
 7.45552748196775497e+01, 2.80648100477256468e-01, 2.41558469422390459e+02, 4.33338672103415146e-01, 4.10733599309015940e+00, 1.07808579199343793e-01,-8.30804802864025618e+01, 9.05501545499937457e-03,-5.10176381004813148e-02, 1.70377824127570202e+04
 7.46081882911839216e+01, 2.80529949457277661e-01, 2.41668165373113112e+02, 4.32400048226565525e-01, 4.08384916326091041e+00, 1.07739553397872376e-01,-8.30798696121902651e+01, 9.07911665203830348e-03,-5.09768128031107548e-02, 1.70377825825890395e+04
 7.46611017626902935e+01, 2.80412060110325712e-01, 2.41777955247581957e+02, 4.31530160592146328e-01, 4.06049706649303843e+00, 1.07670681696221057e-01,-8.30792595541723529e+01, 9.10319347231646273e-03,-5.09360768426714364e-02, 1.70377827520051032e+04
 7.47140152341966655e+01, 2.80294440119838228e-01, 2.41887838467360751e+02, 4.30542847488707969e-01, 4.03728194965758203e+00, 1.07601968592983668e-01,-8.30786501174618195e+01, 9.12724571408531256e-03,-5.08954327888368196e-02, 1.70377829210060881e+04
 7.47669287057030374e+01, 2.80177083753455125e-01, 2.41997814464016670e+02, 4.29540624102561441e-01, 4.01420133898353715e+00, 1.07533410748977168e-01,-8.30780413077091708e+01, 9.15127315437832059e-03,-5.08548787411585920e-02, 1.70377830895929001e+04
 7.48198421772094093e+01, 2.80059987719307901e-01, 2.42107882674193377e+02, 4.28569884212169794e-01, 3.99125375948473815e+00, 1.07465006250711981e-01,-8.30774331303856997e+01, 9.17527557730677540e-03,-5.08144136121974205e-02, 1.70377832577664412e+04
 7.49133719355568957e+01, 2.79853643849898082e-01, 2.42302662878161783e+02, 4.26873216276555112e-01, 3.95101571970970955e+00, 1.07344468583634445e-01,-8.30763596798260551e+01, 9.21764040645827419e-03,-5.07431044111829044e-02, 1.70377835540215674e+04
 7.50556935554992748e+01, 2.79541198140812963e-01, 2.42599594745530794e+02, 4.24316669347880426e-01, 3.89057172535959372e+00, 1.07161958336792082e-01,-8.30747301423323989e+01, 9.28195143141735332e-03,-5.06351222298439888e-02, 1.70377840023671997e+04
 7.51980151754416539e+01, 2.79230603656058063e-01, 2.42897170898550769e+02, 4.21791853066059041e-01, 3.83106312810290772e+00, 1.06980539046142381e-01,-8.30731053797837262e+01, 9.34607359122606972e-03,-5.05277729610350487e-02, 1.70377844477592880e+04
 7.55335022621762135e+01, 2.78505686904381877e-01, 2.43601099554767785e+02, 4.15983191967603139e-01, 3.69439333174410978e+00, 1.06557151816623424e-01,-8.30692949560295943e+01, 9.49645243492202966e-03,-5.02771984561196303e-02, 1.70377854861017331e+04
 7.64038465390917878e+01, 2.76671086286828183e-01, 2.45442372861849861e+02, 4.01796269179892918e-01, 3.36218637670006126e+00, 1.05485924228423400e-01,-8.30595449307141820e+01, 9.88122759234917256e-03,-4.96429138640272216e-02, 1.70377881059634128e+04
 7.78605556499609150e+01, 2.73742450670617254e-01, 2.48567826339410885e+02, 3.80628533123094526e-01, 2.87162844878855772e+00, 1.03776833895178153e-01,-8.30436896568292440e+01, 1.05069057774381438e-02,-4.86300450854392011e-02, 1.70377922611116010e+04
 7.93172647608300423e+01, 2.70982578871592328e-01, 2.51741758896134712e+02, 3.62315400259790754e-01, 2.45328763354079715e+00, 1.02167522929386106e-01,-8.30284392959090809e+01, 1.11086699428069070e-02,-4.76752168823979181e-02, 1.70377961402345099e+04
 8.07739738716991695e+01, 2.68379920759819590e-01, 2.54956709665995987e+02, 3.46475367312924443e-01, 2.09668790487598677e+00, 1.00651259503917748e-01,-8.30138132388384236e+01, 1.16857568663448382e-02,-4.67745692988558379e-02, 1.70377997581786803e+04
 8.22306829825682968e+01, 2.65923049822819280e-01, 2.58205888367404043e+02, 3.32724086511278883e-01, 1.79275002733643274e+00, 9.92213460634999017e-02,-8.29998159986090940e+01, 1.22379906141780632e-02,-4.59242543009836107e-02, 1.70378031292637388e+04
 8.36873920934374240e+01, 2.63601028418697481e-01, 2.61483362311203280e+02, 3.20747992382817815e-01, 1.53368884950653284e+00, 9.78713455503800039e-02,-8.29864396172213503e+01, 1.27656874612946322e-02,-4.51205634067017580e-02, 1.70378062669641877e+04
 8.51441012043065513e+01, 2.61403585394751725e-01, 2.64783987193783048e+02, 3.10309421792090478e-01, 1.31285687669435625e+00, 9.65951946282184587e-02,-8.29736669615603972e+01, 1.32695257464313047e-02,-4.43599944797171478e-02, 1.70378091838351975e+04
 8.66008103151756785e+01, 2.59321170502956666e-01, 2.68103311945084272e+02, 3.01210057216681593e-01, 1.12458717711354406e+00, 9.53872423708160416e-02,-8.29614746777545378e+01, 1.37504292277225090e-02,-4.36392764251468251e-02, 1.70378118915256673e+04
 8.80575194260448058e+01, 2.57344913892015692e-01, 2.71437485301169318e+02, 2.93262527643191773e-01, 9.64051963700384817e-01, 9.42422317498719520e-02,-8.29498355146050557e+01, 1.42094753570493233e-02,-4.29553606715071118e-02, 1.70378144008202362e+04
 8.95142285369139330e+01, 2.55466564196429380e-01, 2.74783171926238936e+02, 2.86291157413117558e-01, 8.27139420782873724e-01, 9.31552672850494839e-02,-8.29387200314714050e+01, 1.46478278609235429e-02,-4.23054040433088405e-02, 1.70378167216888723e+04
 9.09709376477830602e+01, 2.53678458161669562e-01, 2.78137479375462988e+02, 2.80147658278491196e-01, 7.10347664127776057e-01, 9.21217998799007121e-02,-8.29280978264548594e+01, 1.50666882625022248e-02,-4.16867610019824864e-02, 1.70378188633383033e+04
 9.24276467586521875e+01, 2.51973518284606068e-01, 2.81497895203438077e+02, 2.74718113098555317e-01, 6.10694076509352701e-01, 9.11376269294296437e-02,-8.29179384268565940e+01, 1.54672607386184147e-02,-4.10969844298097672e-02, 1.70378208342647231e+04
 9.38843558695213147e+01, 2.50345242861794215e-01, 2.84862233033981681e+02, 2.69913184591164812e-01, 5.25638195445268241e-01, 9.01988872593979668e-02,-8.29082119332135363e+01, 1.58507267064349130e-02,-4.05338233367587078e-02, 1.70378226423068627e+04
 9.53410649803904420e+01, 2.48787666375939992e-01, 2.88228586379805790e+02, 2.65652247037162670e-01, 4.53016262033091810e-01, 8.93020384107600373e-02,-8.28988894613226819e+01, 1.62182273854221126e-02,-3.99952102701910256e-02, 1.70378242946971877e+04
 9.75671143940593595e+01, 2.46533140788586014e-01, 2.93373513137856207e+02, 2.60009131337085253e-01, 3.62129168510456512e-01, 8.80059508654300188e-02,-8.28853692203603458e+01, 1.67511391020818100e-02,-3.92157695229008035e-02, 1.70378265324040512e+04
 9.97931638077282770e+01, 2.44414734776877307e-01, 2.98514720576155696e+02, 2.55209041484394994e-01, 2.90783449549859574e-01, 8.67904626910075278e-02,-8.28726448247851550e+01, 1.72526012960691755e-02,-3.84835995133678693e-02, 1.70378284418412695e+04
 1.02019213221397195e+02, 2.42415056827089942e-01, 3.03647372770802860e+02, 2.51109436668151831e-01, 2.34532872282376709e-01, 8.56453023491708931e-02,-8.28606229702562160e+01, 1.77262993304208999e-02,-3.77926696569253553e-02, 1.70378300442432737e+04
 1.04245262635066112e+02, 2.40519944132402158e-01, 3.08767774059832277e+02, 2.47622812366167483e-01, 1.90024960231356954e-01, 8.45621010825746977e-02,-8.28492235323809183e+01, 1.81753979423827962e-02,-3.71380606230028928e-02, 1.70378313574518397e+04
 1.06471312048735030e+02, 2.38718166440765267e-01, 3.13873246781432442e+02, 2.44593234159682565e-01, 1.54749001217484888e-01, 8.35342101040187773e-02,-8.28383809582363426e+01, 1.86024864642631432e-02,-3.65158666385148808e-02, 1.70378323960738817e+04
 1.08697361462403947e+02, 2.36999806914853312e-01, 3.18961620362884105e+02, 2.41808057536945925e-01, 1.26754781613325263e-01, 8.25557661639500506e-02,-8.28280387032284580e+01, 1.90097984089338777e-02,-3.59226436459943593e-02, 1.70378331728398298e+04
 1.10923410876072865e+02, 2.35355597849644993e-01, 3.24030934128363015e+02, 2.39183398806353670e-01, 1.04491591251192478e-01, 8.16213091210711145e-02,-8.28181451625248570e+01, 1.93993720384252541e-02,-3.53551787403563675e-02, 1.70378336993303892e+04
 1.13149460289741782e+02, 2.33777847797704358e-01, 3.29079436919820580e+02, 2.36932537230012924e-01, 8.67337604513618021e-02, 8.07263051780326285e-02,-8.28086539876248366e+01, 1.97730379196681266e-02,-3.48107979522525104e-02, 1.70378339859792286e+04
 1.15375509703410700e+02, 2.32260283965704362e-01, 3.34105531275172211e+02, 2.35127264024510424e-01, 7.25084585512077995e-02, 7.98670502773843050e-02,-8.27995241115958436e+01, 2.01324179769457878e-02,-3.42873131168635326e-02, 1.70378340423726804e+04
 1.17601559117079617e+02, 2.30797246411112489e-01, 3.39107844227464170e+02, 2.33471258486928290e-01, 6.10585217506640354e-02, 7.90402083509521292e-02,-8.27907202906192623e+01, 2.04789041784695265e-02,-3.37827548117051110e-02, 1.70378338771605995e+04
 1.19827608530748535e+02, 2.29382695021950578e-01, 3.44085182341922575e+02, 2.31509788105324688e-01, 5.17986826240280085e-02, 7.82422490105146168e-02,-8.27822113266285271e+01, 2.08137286826348515e-02,-3.32950384535602578e-02, 1.70378334980629734e+04
 1.22053657944417452e+02, 2.28011094837200612e-01, 3.49036498776013332e+02, 2.29450559099456136e-01, 4.42721980535954948e-02, 7.74699479672573965e-02,-8.27739687398882751e+01, 2.11380162220944530e-02,-3.28222550743904815e-02, 1.70378329119317386e+04
 1.24279707358086370e+02, 2.26678727064754032e-01, 3.53960810863824918e+02, 2.27802003878309400e-01, 3.81182876188971009e-02, 7.67211208551549229e-02,-8.27659671802967125e+01, 2.14527679092529899e-02,-3.23631069212143921e-02, 1.70378321249276378e+04
 1.26505756771755287e+02, 2.25383752022012801e-01, 3.58857233740071479e+02, 2.26856459020944229e-01, 3.30508541468119699e-02, 7.59946493718884480e-02,-8.27581861006168964e+01, 2.17587952858186093e-02,-3.19169313411816966e-02, 1.70378311427660446e+04
 1.28731806185424205e+02, 2.24123035313767455e-01, 3.63724963814151977e+02, 2.25449928034918701e-01, 2.88499805730902600e-02, 7.52886962718178621e-02,-8.27506084004873514e+01, 2.20567738331011280e-02,-3.14826443977688081e-02, 1.70378299707495535e+04
 1.30957855599093136e+02, 2.22892611359934434e-01, 3.68563246993639325e+02, 2.23654089885142543e-01, 2.53450326322106935e-02, 7.46009711023913336e-02,-8.27432180238434540e+01, 2.23473377330623522e-02,-3.10588896579401461e-02, 1.70378286136871211e+04
 1.33183905012762068e+02, 2.21690104715811687e-01, 3.73371377840753269e+02, 2.22261368618285493e-01, 2.23989570006268256e-02, 7.39300842598728247e-02,-8.27360000444045625e+01, 2.26310765071691573e-02,-3.06448415809224238e-02, 1.70378270759521365e+04
 1.35409954426431000e+02, 2.20514806035491173e-01, 3.78148695597080632e+02, 2.21481956876879993e-01, 1.99014468605817514e-02, 7.32755812448436239e-02,-8.27289423827497075e+01, 2.29084673312484298e-02,-3.02402339619260614e-02, 1.70378253616629518e+04
 1.37636003840099931e+02, 2.19364767546852357e-01, 3.82894583006799678e+02, 2.20261814640536652e-01, 1.77684046184811775e-02, 7.26363212651805618e-02,-8.27220350461118272e+01, 2.31799050309444837e-02,-2.98443947231517952e-02, 1.70378234746985763e+04
 1.39862053253768863e+02, 2.18236912383175524e-01, 3.87608460816545289e+02, 2.18484074525118505e-01, 1.59352211640683833e-02, 7.20105443005610441e-02,-8.27152679980662526e+01, 2.34457860801026291e-02,-2.94562778532129650e-02, 1.70378214185913712e+04
 1.42088102667437795e+02, 2.17130291036698397e-01, 3.92289778953468101e+02, 2.17417935089167458e-01, 1.43474313678428802e-02, 7.13976787806171048e-02,-8.27086320078968100e+01, 2.37064751187872347e-02,-2.90755450760168156e-02, 1.70378191966140439e+04
 1.44314152081106727e+02, 2.16045014338166613e-01, 3.96938016026943444e+02, 2.16804377671128479e-01, 1.29607911533064241e-02, 7.07977415224736450e-02,-8.27021202626932421e+01, 2.39622414155591969e-02,-2.87022150583081288e-02, 1.70378168119373149e+04
 1.46540201494775658e+02, 2.14979717437942253e-01, 4.01552681258906148e+02, 2.15709214621009338e-01, 1.17422919642364478e-02, 7.02099343962929445e-02,-8.26957273237537578e+01, 2.42133000238185202e-02,-2.83358202964296077e-02, 1.70378142676069219e+04
 1.48766250908444590e+02, 2.13931833911812891e-01, 4.06133312075245044e+02, 2.14014949445193614e-01, 1.06668629073774206e-02, 6.96328027486041029e-02,-8.26894469438792186e+01, 2.44598978235841258e-02,-2.79754936513988729e-02, 1.70378115664095494e+04
 1.50992300322113522e+02, 2.12900811339560098e-01, 4.10679467603234684e+02, 2.12998975856870443e-01, 9.71188178858642046e-03, 6.90660076791024535e-02,-8.26832729593540137e+01, 2.47022783590679883e-02,-2.76210361865712219e-02, 1.70378087109405169e+04
 1.53218349735782454e+02, 2.11887255585626294e-01, 4.15190729439785855e+02, 2.12492685228682004e-01, 8.85815813878594073e-03, 6.85098467317695053e-02,-8.26772011634594151e+01, 2.49406080033827762e-02,-2.72726371028885264e-02, 1.70378057037605904e+04
 1.55444399149451385e+02, 2.10890357746962132e-01, 4.19666704940594855e+02, 2.11541039856923407e-01, 8.09171173905015410e-03, 6.79638400989275304e-02,-8.26712285641938252e+01, 2.51750052287232941e-02,-2.69300192954733952e-02, 1.70378025473803973e+04
 1.57670448563120317e+02, 2.09908403573311586e-01, 4.24107025441358701e+02, 2.10202179631262615e-01, 7.40182589938931639e-03, 6.74270161036270577e-02,-8.26653516058844247e+01, 2.54056106982111646e-02,-2.65926046904083092e-02, 1.70377992441533534e+04
 1.59896497976789249e+02, 2.08940759552563027e-01, 4.28511342420069468e+02, 2.09199998479706162e-01, 6.77864074416637073e-03, 6.68989985842670803e-02,-8.26595663674421957e+01, 2.56325794484433440e-02,-2.62601728589998695e-02, 1.70377957962897781e+04
 1.62122547390458180e+02, 2.07987074289108426e-01, 4.32879328427341704e+02, 2.08226366846995942e-01, 6.21381663894233008e-03, 6.63795668759198793e-02,-8.26538693303096039e+01, 2.58560506264313462e-02,-2.59325978377060902e-02, 1.70377922059075463e+04
 1.64348596804127112e+02, 2.07047040579540070e-01, 4.37210677110680138e+02, 2.07269251858847037e-01, 5.70044122935725681e-03, 6.58685251909034569e-02,-8.26482576685948658e+01, 2.60761360615327370e-02,-2.56097698442851705e-02, 1.70377884750656012e+04
 1.66574646217796044e+02, 2.06120249611498746e-01, 4.41505102887704993e+02, 2.06326427370294468e-01, 5.23274106661768702e-03, 6.53656233882152771e-02,-8.26427290637789298e+01, 2.62929275722908612e-02,-2.52915465788595868e-02, 1.70377846057691240e+04
 1.71627518415889170e+02, 2.04063565290939358e-01, 4.51114610567183945e+02, 2.04235452119805649e-01, 4.31714308579729533e-03, 6.42530100112640168e-02,-8.26304777328238487e+01, 2.67732021475798193e-02,-2.45855709680034805e-02, 1.70377753191362644e+04
 1.80742288974518061e+02, 2.00508002158437448e-01, 4.67956770452704234e+02, 2.00633234778348518e-01, 3.07212983289492777e-03, 6.23409403355746419e-02,-8.26093688694985531e+01, 2.76002536661320713e-02,-2.33657966592780812e-02, 1.70377568554954887e+04
 1.89857059533146952e+02, 1.97133811253608099e-01, 4.84155645480630142e+02, 1.97224717066713184e-01, 2.19650928530883789e-03, 6.05403222337594082e-02,-8.25894430840787237e+01, 2.83803825573830486e-02,-2.22091143467242902e-02, 1.70377362894296602e+04
 1.98971830091775843e+02, 1.93924646216887320e-01, 4.99704072780114416e+02, 1.93992965255847416e-01, 1.57142916954895132e-03, 5.88409162906421493e-02,-8.25706125364061165e+01, 2.91170741781453558e-02,-2.11098358461237270e-02, 1.70377137285133540e+04
 2.08086600650404733e+02, 1.90867581066057446e-01, 5.14599904340864214e+02, 1.90919942214427624e-01, 1.12247033242452994e-03, 5.72344735699625920e-02,-8.25528059923556441e+01, 2.98131575859245761e-02,-2.00634533081035585e-02, 1.70376892706103863e+04
 2.17201371209033624e+02, 1.87951772946628792e-01, 5.28845473566741816e+02, 1.87991090617727286e-01, 7.99960980828162021e-04, 5.57139844609622070e-02,-8.25359617691618297e+01, 3.04710838215344511e-02,-1.90661792916560734e-02, 1.70376630059819581e+04
 2.26316141767662515e+02, 1.85167690839303761e-01, 5.42447079653419451e+02, 1.85197636939889027e-01, 5.68892240615273786e-04, 5.42732491363800834e-02,-8.25200236105877991e+01, 3.10930885802932107e-02,-1.81146812782817905e-02, 1.70376350186484342e+04
 2.35430912326291406e+02, 1.82506768613861697e-01, 5.55414514980519129e+02, 1.82530861067310451e-01, 4.03857892471693044e-04, 5.29066815671430241e-02,-8.25049388060200357e+01, 3.16812664106089353e-02,-1.72059617080886733e-02, 1.70376053871814402e+04
 2.44545682884920296e+02, 1.79961248264730034e-01, 5.67760614933971851e+02, 1.79980858455156323e-01, 2.86293372271406862e-04, 5.16092167066632274e-02,-8.24906575507488498e+01, 3.22375960033473644e-02,-1.63373036985449485e-02, 1.70375741852190986e+04
 2.53660453443549187e+02, 1.77524076052546970e-01, 5.79500818102384983e+02, 1.77539828834980540e-01, 2.02701493255752116e-04, 5.03762467629955690e-02,-8.24771327754296664e+01, 3.27639470005264277e-02,-1.55062353665725659e-02, 1.70375414818766840e+04
 2.62775224002178106e+02, 1.75188811009899054e-01, 5.90652737575143192e+02, 1.75202061181613883e-01, 1.43347718679567350e-04, 4.92035651175180486e-02,-8.24643200387756963e+01, 3.32620843109807177e-02,-1.47104985045314312e-02, 1.70375073421130328e+04
 2.71889994560806997e+02, 1.72949545352534761e-01, 6.01235749706353545e+02, 1.72961393232701988e-01, 1.01255347318775809e-04, 4.80873175328082186e-02,-8.24521773811693635e+01, 3.37336739586153178e-02,-1.39480212392687972e-02, 1.70374718270630656e+04
