"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 1.09312558415941612e+03, 2.51218723583624293e-01, 2.83125388548872422e+02, 2.72562116960102518e-01, 5.72674930199356669e-01, 9.07023229967478112e-02,-8.29129357012456580e+01, 1.56440155141361927e-02,-4.08304726840169260e-02, 1.70383982129233991e+04
 1.09633824244260586e+03, 2.47794381406235636e-01, 2.90550488352078332e+02, 2.63206691784589386e-01, 4.13382458490874904e-01, 8.87307083279173098e-02,-8.28924527738315646e+01, 1.64514671017097595e-02,-3.96463732245100203e-02, 1.70384018259003678e+04
 1.09955090072579560e+03, 2.44669014900722515e-01, 2.97971671757400429e+02, 2.55872996237487549e-01, 3.00436056732133472e-01, 8.69362377656894142e-02,-8.28737060434005457e+01, 1.71903087293846200e-02,-3.85661056481160988e-02, 1.70384047363434984e+04
 1.10276355900898534e+03, 2.41794650953599782e-01, 3.05376132223844138e+02, 2.50026492799709343e-01, 2.20168799074365845e-01, 8.52904657889617668e-02,-8.28564348424065003e+01, 1.78708376425558459e-02,-3.75730073722700189e-02, 1.70384070032521668e+04
 1.10597621729217508e+03, 2.39132034134805910e-01, 3.12754231048708562e+02, 2.45243783032229185e-01, 1.63003458331078793e-01, 8.37701427096546325e-02,-8.28404187517601116e+01, 1.85017606483779060e-02,-3.66534399361663141e-02, 1.70384086757669611e+04
 1.10918887557536482e+03, 2.36648404260863948e-01, 3.20098196491814861e+02, 2.41194069964306562e-01, 1.22144555146888753e-01, 8.23559054442046384e-02,-8.28254730933931995e+01, 1.90903724344647537e-02,-3.57960301162902270e-02, 1.70384097956269288e+04
 1.11240153385855456e+03, 2.34316519722746114e-01, 3.27401676309817390e+02, 2.37731200805085169e-01, 9.27719861685286640e-02, 8.10316866449599799e-02,-8.28114418767731593e+01, 1.96428342401313433e-02,-3.49913223773342941e-02, 1.70384103985107176e+04
 1.11561419214174430e+03, 2.32114251669664567e-01, 3.34659551476832576e+02, 2.34817702770941550e-01, 7.14941142640425353e-02, 7.97844508205278469e-02,-8.27981934765333989e+01, 2.01643447001662868e-02,-3.42316288746229297e-02, 1.70384105148824492e+04
 1.11882685042493404e+03, 2.30023558570754516e-01, 3.41867683286733381e+02, 2.32246790163622957e-01, 5.59398625247404940e-02, 7.86035820659315987e-02,-8.27856183692098995e+01, 2.06592294159874332e-02,-3.35106795490516945e-02, 1.70384101707911213e+04
 1.12203950870812378e+03, 2.28028992223732796e-01, 3.49022623375423279e+02, 2.29676006604280170e-01, 4.44531857865108487e-02, 7.74800161480083821e-02,-8.27736259336170690e+01, 2.11310674200589146e-02,-3.28231159104113712e-02, 1.70384093886044539e+04
