"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 2.16492422516750537e+02, 1.88173083374507472e-01, 5.27784874981959092e+02, 1.88118609201452458e-01, 7.97162711108184512e-04, 5.58289790634543676e-02,-8.25372673152861012e+01, 3.04215166104349378e-02,-1.91415471414903941e-02, 1.70377127445631013e+04
 2.24988734771959287e+02, 1.85564544422083588e-01, 5.40530338937083343e+02, 1.85436488276698147e-01, 5.79905419490800845e-04, 5.44779427297203203e-02,-8.25223198639895372e+01, 3.10049180728426271e-02,-1.82499706192666769e-02, 1.70376868305030657e+04
 2.33485047027168036e+02, 1.83064056133321940e-01, 5.52723408499577204e+02, 1.83030731633606975e-01, 4.21578836050416975e-04, 5.31920272408117970e-02,-8.25081193276093501e+01, 3.15587107490230834e-02,-1.73959251990619193e-02, 1.70376594780687665e+04
 2.41981359282376786e+02, 1.80665572844999234e-01, 5.64373971989706774e+02, 1.80788350267050701e-01, 3.05982105091508303e-04, 5.19672360166792691e-02,-8.24946262689461207e+01, 3.20844619982181972e-02,-1.65772896743112512e-02, 1.70376307478105191e+04
 2.50477671537585536e+02, 1.78363019907309767e-01, 5.75494033113513751e+02, 1.78448091382954033e-01, 2.21690795749105932e-04, 5.07996311554864549e-02,-8.24818027192443139e+01, 3.25836803387887924e-02,-1.57919413648052211e-02, 1.70376006966927416e+04
 2.58973983792794286e+02, 1.76150521696056911e-01, 5.86097356145438766e+02, 1.76034024964560110e-01, 1.60386375845992857e-04, 4.96854506812354421e-02,-8.24696111391880322e+01, 3.30578563542812606e-02,-1.50378290647497134e-02, 1.70375693782802118e+04
 2.67470296048003036e+02, 1.74023203297831164e-01, 5.96199142883073478e+02, 1.73884463203968748e-01, 1.15895708632673036e-04, 4.86215061087919911e-02,-8.24580158141645541e+01, 3.35084078454428863e-02,-1.43132401371962731e-02, 1.70375368430819472e+04
 2.75966608303211785e+02, 1.71977143622532025e-01, 6.05815741469511863e+02, 1.72102125152838237e-01, 8.36534199874960547e-05, 4.76051431515765733e-02,-8.24469843118420300e+01, 3.39366225920558137e-02,-1.36167870960441900e-02, 1.70375031390178956e+04
 2.84462920558420535e+02, 1.70008023073895481e-01, 6.14964378809998379e+02, 1.70105314205650421e-01, 6.03258733711715695e-05, 4.66335616605836473e-02,-8.24364864871619147e+01, 3.43436975726329613e-02,-1.29469584149723288e-02, 1.70374683115514526e+04
 2.92959232813629285e+02, 1.68111407374447547e-01, 6.23662970383754214e+02, 1.68025962891856367e-01, 4.34710779454631647e-05, 4.57039614920792744e-02,-8.24264923737594586e+01, 3.47308219034735341e-02,-1.23022081304389793e-02, 1.70374324036694088e+04
 3.01455545068838035e+02, 1.66283646537456364e-01, 6.31929869243415396e+02, 1.66188351510593052e-01, 3.13015331214359241e-05, 4.48139807115324335e-02,-8.24169729886329208e+01, 3.50991452260402126e-02,-1.16812540001695348e-02, 1.70373954560585880e+04
 3.09951857324046784e+02, 1.64521806841709167e-01, 6.39783644552965484e+02, 1.64665095092312586e-01, 2.25190948294665507e-05, 4.39616502017161001e-02,-8.24079022575524931e+01, 3.54497021031867018e-02,-1.10830581821876745e-02, 1.70373575074405708e+04
 3.18448169579255534e+02, 1.62822589526277123e-01, 6.47242935505070477e+02, 1.62920368125612114e-01, 1.61884791455999781e-05, 4.31448644187505462e-02,-8.23992559921354513e+01, 3.57834522962443558e-02,-1.05064679561959751e-02, 1.70373185946567501e+04
 3.26944481834464284e+02, 1.61182568296564965e-01, 6.54326301102553089e+02, 1.61087545769441010e-01, 1.16305774286741662e-05, 4.23614999514656532e-02,-8.23910101924493716e+01, 3.61013474857166256e-02,-9.95029089279966805e-03, 1.70372787526376487e+04
