"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 2.13525347554170892e+01, 1.19883290824259262e-01, 6.51343313535714742e+02, 1.19900634491204805e-01, 3.66346545633319396e-07, 1.57508659075627014e-02, 3.61019234654442300e+00, 3.36038801078375471e+00, 2.24659204597291495e-01, 1.70612158819473407e+04
 2.13645649303185046e+01, 1.19884751017526645e-01, 6.51343901937520059e+02, 1.19919327735854578e-01, 6.59221554034496391e-07, 1.57515102503574533e-02, 5.31628062737886520e+00, 3.42660786657661376e+00, 2.31255817713063999e-01, 1.70613234723568130e+04
 2.13765951052199199e+01, 1.19886260499121211e-01, 6.51344490323207538e+02, 1.19951430611165644e-01, 1.18216421303419681e-06, 1.57521769229435303e-02, 6.97881168374014660e+00, 3.49118877662663074e+00, 2.37806586916577745e-01, 1.70614284974057773e+04
 2.13886252801213352e+01, 1.19887819086272773e-01, 6.51345078692236257e+02, 1.20005705227700793e-01, 2.08867043128718441e-06, 1.57528658428813355e-02, 8.58927757152265769e+00, 3.55380312057161474e+00, 2.44270609723450827e-01, 1.70615304371227030e+04
 2.14006554550227506e+01, 1.19889426469450611e-01, 6.51345667043726621e+02, 1.20095198727361754e-01, 3.60618534381952531e-06, 1.57535768703179098e-02, 1.01404873742589565e+01, 3.61417343942262415e+00, 2.50609767774401304e-01, 1.70616288523861367e+04
 2.14126856299241659e+01, 1.19891082313685587e-01, 6.51346255376314048e+02, 1.20238397534543143e-01, 6.05262646360603369e-06, 1.57543098538880308e-02, 1.16266717333442919e+01, 3.67207648565052924e+00, 2.56789724973267852e-01, 1.70617233913846867e+04
 2.14247158048255812e+01, 1.19892786384174679e-01, 6.51346843687977184e+02, 1.20460263475770935e-01, 9.84810947297686981e-06, 1.57550646876181560e-02, 1.30435081348740720e+01, 3.72734425530513835e+00, 2.62780654990754647e-01, 1.70618137912026214e+04
 2.14367459797269966e+01, 1.19894538691078953e-01, 6.51347431975849986e+02, 1.20792993563949444e-01, 1.55194680133811573e-05, 1.57558413765286967e-02, 1.43880755690045952e+01, 3.77986232536785849e+00, 2.68557675682291053e-01, 1.70618998750605169e+04
 2.14487761546284119e+01, 1.19896339645927649e-01, 6.51348020236031743e+02, 1.21276377154014015e-01, 2.36966103084052959e-05, 1.57566401074975652e-02, 1.56587549106053245e+01, 3.82956611505640732e+00, 2.74101010410602253e-01, 1.70619815462162078e+04
 2.14608063295298273e+01, 1.19898190220773970e-01, 6.51348608463409960e+02, 1.21957686971046350e-01, 3.51013669089442009e-05, 1.57574613213743581e-02, 1.68550908443752583e+01, 3.87643566939319051e+00, 2.79395908626935252e-01, 1.70620587794995008e+04
